episode,score,total_reward,survival_steps,epsilon,moving_avg_score_100,moving_avg_reward_100
9129,5,37.199999999999974,34,0.01,11.86,103.59500000000011
9130,12,104.6000000000001,67,0.01,11.86,103.60000000000011
9131,11,97.50000000000003,37,0.01,11.93,104.29300000000012
9132,7,56.79999999999998,40,0.01,11.91,104.1040000000001
9133,13,114.60000000000014,68,0.01,11.93,104.30400000000013
9134,13,114.80000000000011,66,0.01,11.93,104.2980000000001
9135,9,78.00000000000004,30,0.01,11.83,103.34100000000011
9136,17,153.4000000000002,84,0.01,11.88,103.8280000000001
9137,18,162.80000000000032,91,0.01,11.93,104.29600000000013
9138,2,9.400000000000002,9,0.01,11.94,104.39100000000012
9139,11,95.70000000000006,55,0.01,11.91,104.11700000000013
9140,17,154.10000000000014,77,0.01,12.01,105.09600000000015
9141,10,87.40000000000005,37,0.01,11.99,104.92500000000013
9142,5,37.799999999999976,28,0.01,11.93,104.35200000000012
9143,13,114.40000000000016,70,0.01,11.96,104.62300000000012
9144,18,162.80000000000024,91,0.01,12.04,105.39000000000013
9145,9,76.10000000000007,49,0.01,12.04,105.38000000000012
9146,9,76.69999999999999,43,0.01,11.98,104.81900000000014
9147,11,97.20000000000009,40,0.01,12.01,105.12200000000016
9148,12,105.70000000000002,56,0.01,12.0,105.03200000000014
9149,13,115.40000000000016,60,0.01,12.02,105.23500000000013
9150,0,-10.4,5,0.01,11.89,103.97400000000012
9151,11,95.8000000000001,54,0.01,11.85,103.59600000000012
9152,11,96.50000000000006,47,0.01,11.81,103.22000000000011
9153,18,162.6000000000003,93,0.01,11.86,103.6930000000001
9154,7,57.400000000000006,34,0.01,11.83,103.4180000000001
9155,1,-0.3999999999999986,6,0.01,11.76,102.74700000000011
9156,15,134.9000000000001,67,0.01,11.81,103.22800000000011
9157,6,48.09999999999997,26,0.01,11.74,102.5630000000001
9158,26,239.50000000000043,132,0.01,11.91,104.18700000000011
9159,11,86.00000000000009,51,0.01,11.94,104.37900000000012
9160,0,-10.3,4,0.01,11.88,103.79900000000012
9161,12,106.30000000000013,50,0.01,11.93,104.2910000000001
9162,17,152.6000000000003,92,0.01,12.0,104.97000000000013
9163,15,132.70000000000024,89,0.01,12.05,105.45100000000014
9164,21,194.0000000000002,82,0.01,12.12,106.16700000000012
9165,15,133.80000000000018,78,0.01,12.18,106.74900000000012
9166,12,103.70000000000017,76,0.01,12.25,107.40400000000012
9167,19,171.9000000000002,101,0.01,12.31,108.07000000000012
9168,4,27.59999999999998,29,0.01,12.18,106.80800000000013
9169,19,171.2000000000003,108,0.01,12.2,107.02700000000011
9170,9,77.10000000000001,39,0.01,12.13,106.35500000000013
9171,10,85.20000000000005,59,0.01,11.97,104.82700000000014
9172,10,86.30000000000007,48,0.01,11.91,104.27600000000012
9173,9,77.4,36,0.01,11.91,104.29200000000012
9174,14,123.9000000000002,76,0.01,11.98,104.95500000000011
9175,13,115.40000000000009,60,0.01,12.0,105.1600000000001
9176,12,105.40000000000006,59,0.01,11.97,104.8820000000001
9177,13,115.30000000000007,61,0.01,11.99,105.07000000000009
9178,2,8.899999999999999,14,0.01,11.9,104.1960000000001
9179,17,151.1000000000004,107,0.01,12.02,105.3220000000001
9180,15,133.4000000000002,82,0.01,12.05,105.6170000000001
9181,14,123.6000000000002,79,0.01,12.13,106.37600000000009
9182,7,57.5,33,0.01,12.12,106.28300000000011
9183,11,95.3000000000001,59,0.01,12.06,105.69600000000011
9184,15,135.20000000000007,64,0.01,12.21,107.15200000000011
9185,11,96.7000000000001,45,0.01,12.24,107.46100000000013
9186,17,154.6000000000001,72,0.01,12.19,107.00300000000011
9187,12,105.50000000000011,58,0.01,12.13,106.44100000000013
9188,14,125.40000000000003,61,0.01,12.18,106.92900000000013
9189,23,210.20000000000036,122,0.01,12.27,107.79100000000012
9190,9,77.69999999999999,33,0.01,12.22,107.33200000000012
9191,13,115.1000000000002,63,0.01,12.23,107.42700000000013
9192,11,96.70000000000009,45,0.01,12.25,107.62500000000014
9193,10,86.70000000000002,44,0.01,12.28,107.93500000000014
9194,8,68.29999999999998,26,0.01,12.27,107.84700000000014
9195,9,76.40000000000003,46,0.01,12.22,107.36700000000013
9196,12,105.90000000000005,54,0.01,12.17,106.90300000000012
9197,10,85.2000000000001,59,0.01,12.14,106.60900000000012
9198,15,134.5000000000002,71,0.01,12.19,107.09600000000013
9199,12,105.20000000000012,61,0.01,12.2,107.1860000000001
9200,14,123.30000000000018,82,0.01,12.19,107.08000000000014
9201,17,152.90000000000018,89,0.01,12.25,107.63800000000012
9202,11,95.90000000000006,53,0.01,12.19,107.0830000000001
9203,21,190.50000000000028,117,0.01,12.28,107.92400000000009
9204,15,133.70000000000024,79,0.01,12.32,108.31700000000012
9205,16,144.10000000000022,76,0.01,12.32,108.32600000000014
9206,9,77.80000000000001,32,0.01,12.31,108.2470000000001
9207,3,19.2,12,0.01,12.19,107.09800000000013
9208,10,87.00000000000003,41,0.01,12.14,106.62700000000012
9209,10,85.10000000000011,60,0.01,12.09,106.13200000000013
9210,13,114.40000000000009,70,0.01,12.09,106.12600000000013
9211,7,58.099999999999994,27,0.01,12.13,106.51100000000011
9212,14,124.20000000000016,73,0.01,12.2,107.17500000000013
9213,13,113.60000000000021,78,0.01,12.29,108.02200000000013
9214,15,132.70000000000022,89,0.01,12.28,107.92100000000013
9215,22,200.30000000000038,120,0.01,12.36,108.68800000000014
9216,10,86.60000000000001,45,0.01,12.29,108.04400000000012
9217,9,76.80000000000007,42,0.01,12.19,107.0980000000001
9218,9,77.30000000000003,37,0.01,12.12,106.4130000000001
9219,19,174.00000000000026,80,0.01,12.16,106.7960000000001
9220,11,95.80000000000008,54,0.01,12.09,106.11900000000009
9221,7,57.89999999999999,29,0.01,11.98,105.08900000000008
9222,14,125.50000000000014,60,0.01,12.01,105.3940000000001
9223,8,66.10000000000002,48,0.01,12.02,105.47700000000012
9224,11,94.50000000000014,67,0.01,11.95,104.7730000000001
9225,16,144.40000000000018,73,0.01,11.98,105.0700000000001
9226,15,134.1000000000001,75,0.01,11.94,104.67700000000009
9227,13,114.60000000000011,68,0.01,11.92,104.49300000000012
9228,10,85.90000000000005,52,0.01,11.94,104.6730000000001
9229,8,67.00000000000003,39,0.01,11.97,104.97100000000012
9230,11,95.90000000000006,53,0.01,11.96,104.8840000000001
9231,18,159.90000000000038,120,0.01,12.03,105.5080000000001
9232,8,67.1,38,0.01,12.04,105.61100000000012
9233,14,126.00000000000009,55,0.01,12.05,105.72500000000011
9234,17,153.70000000000022,81,0.01,12.09,106.11400000000012
9235,9,76.80000000000001,42,0.01,12.09,106.10200000000012
9236,7,57.39999999999999,34,0.01,11.99,105.1420000000001
9237,21,188.7000000000004,135,0.01,12.02,105.40100000000011
9238,11,95.40000000000012,58,0.01,12.11,106.2610000000001
9239,1,-0.1999999999999993,4,0.01,12.01,105.30200000000009
9240,9,76.80000000000001,42,0.01,11.93,104.52900000000011
9241,13,114.4000000000001,70,0.01,11.96,104.79900000000009
9242,15,134.80000000000018,68,0.01,12.06,105.76900000000009
9243,13,115.40000000000012,60,0.01,12.06,105.77900000000011
9244,8,67.6,33,0.01,11.96,104.82700000000011
9245,10,87.20000000000002,39,0.01,11.97,104.9380000000001
9246,15,132.20000000000024,94,0.01,12.03,105.49300000000014
9247,16,144.60000000000016,71,0.01,12.08,105.96700000000014
9248,12,105.20000000000013,61,0.01,12.08,105.96200000000013
9249,11,95.70000000000005,55,0.01,12.06,105.76500000000013
9250,10,87.00000000000004,41,0.01,12.16,106.73900000000015
9251,17,152.90000000000015,89,0.01,12.22,107.31000000000013
9252,5,39.0,16,0.01,12.16,106.73500000000013
9253,17,151.6000000000003,102,0.01,12.15,106.62500000000011
9254,24,218.60000000000053,139,0.01,12.32,108.23700000000014
9255,7,57.29999999999998,35,0.01,12.38,108.81400000000012
9256,11,94.30000000000015,69,0.01,12.34,108.4080000000001
9257,18,162.10000000000025,98,0.01,12.46,109.5480000000001
9258,17,154.4000000000002,74,0.01,12.37,108.69700000000012
9259,8,66.30000000000003,46,0.01,12.34,108.50000000000011
9260,12,105.70000000000013,56,0.01,12.46,109.66000000000012
9261,8,65.89999999999999,50,0.01,12.42,109.25600000000011
9262,18,164.40000000000012,75,0.01,12.43,109.37400000000012
9263,24,221.40000000000026,111,0.01,12.52,110.26100000000011
9264,12,105.00000000000009,63,0.01,12.43,109.37100000000011
9265,10,86.00000000000011,51,0.01,12.38,108.8930000000001
9266,9,66.5,44,0.01,12.35,108.52100000000011
9267,10,85.6000000000001,55,0.01,12.26,107.65800000000011
9268,9,76.60000000000001,44,0.01,12.31,108.14800000000012
9269,8,68.1,28,0.01,12.2,107.11700000000012
9270,10,85.80000000000013,53,0.01,12.21,107.20400000000011
9271,4,28.699999999999996,18,0.01,12.15,106.63900000000012
9272,11,96.10000000000011,51,0.01,12.16,106.73700000000012
9273,7,56.69999999999999,41,0.01,12.14,106.53000000000011
9274,19,171.40000000000026,106,0.01,12.19,107.00500000000011
9275,9,77.80000000000004,32,0.01,12.15,106.6290000000001
9276,6,48.199999999999974,25,0.01,12.09,106.05700000000012
9277,17,152.10000000000028,97,0.01,12.13,106.42500000000011
9278,13,116.80000000000007,46,0.01,12.24,107.5040000000001
9279,9,75.90000000000003,51,0.01,12.16,106.7520000000001
9280,15,134.40000000000012,72,0.01,12.16,106.7620000000001
9281,16,145.7000000000001,60,0.01,12.18,106.9830000000001
9282,7,57.89999999999999,29,0.01,12.18,106.9870000000001
9283,12,106.50000000000006,48,0.01,12.19,107.0990000000001
9284,11,95.80000000000005,54,0.01,12.15,106.70500000000011
9285,15,131.60000000000028,100,0.01,12.19,107.0540000000001
9286,11,96.60000000000005,46,0.01,12.13,106.47400000000012
9287,15,133.90000000000018,77,0.01,12.16,106.75800000000012
9288,9,75.50000000000006,55,0.01,12.11,106.2590000000001
9289,10,86.00000000000003,51,0.01,11.98,105.01700000000011
9290,9,77.39999999999999,36,0.01,11.98,105.01400000000008
9291,21,188.00000000000048,142,0.01,12.06,105.74300000000012
9292,13,114.30000000000018,71,0.01,12.08,105.91900000000012
9293,8,66.69999999999999,42,0.01,12.06,105.71900000000012
9294,9,78.00000000000003,30,0.01,12.07,105.81600000000009
9295,11,93.30000000000022,79,0.01,12.09,105.98500000000013
9296,13,115.40000000000006,60,0.01,12.1,106.08000000000013
9297,10,86.70000000000007,44,0.01,12.1,106.09500000000013
9298,13,116.00000000000009,54,0.01,12.08,105.91000000000011
9299,12,106.00000000000011,53,0.01,12.08,105.91800000000012
9300,11,94.30000000000014,69,0.01,12.05,105.6280000000001
9301,11,96.40000000000005,48,0.01,11.99,105.06300000000009
9302,11,96.60000000000002,46,0.01,11.99,105.0700000000001
9303,18,163.4000000000002,85,0.01,11.96,104.79900000000009
9304,21,193.50000000000026,87,0.01,12.02,105.3970000000001
9305,11,95.90000000000009,53,0.01,11.97,104.91500000000009
9306,12,106.00000000000011,53,0.01,12.0,105.1970000000001
9307,11,96.00000000000009,52,0.01,12.08,105.96500000000009
9308,9,76.70000000000002,43,0.01,12.07,105.86200000000012
9309,8,65.90000000000003,50,0.01,12.05,105.67000000000009
9310,25,228.80000000000047,138,0.01,12.17,106.81400000000012
9311,7,58.0,28,0.01,12.17,106.81300000000012
9312,9,76.80000000000001,42,0.01,12.12,106.33900000000011
9313,14,124.00000000000017,75,0.01,12.13,106.4430000000001
9314,12,105.60000000000011,57,0.01,12.1,106.1720000000001
9315,8,67.5,34,0.01,11.96,104.84400000000011
9316,9,76.40000000000006,46,0.01,11.95,104.7420000000001
9317,16,142.9000000000003,88,0.01,12.02,105.4030000000001
9318,14,124.70000000000013,68,0.01,12.07,105.8770000000001
9319,16,143.30000000000018,84,0.01,12.04,105.5700000000001
9320,16,142.70000000000024,90,0.01,12.09,106.03900000000013
9321,15,131.80000000000027,98,0.01,12.17,106.77800000000012
9322,15,131.5000000000003,101,0.01,12.18,106.83800000000012
9323,11,96.00000000000004,52,0.01,12.21,107.13700000000013
9324,10,86.50000000000007,46,0.01,12.2,107.05700000000012
9325,11,95.90000000000006,53,0.01,12.15,106.5720000000001
9326,13,115.10000000000014,63,0.01,12.13,106.38200000000012
9327,8,67.4,35,0.01,12.08,105.91000000000011
9328,13,113.40000000000018,80,0.01,12.11,106.18500000000012
9329,15,133.7000000000002,79,0.01,12.18,106.85200000000012
9330,11,95.40000000000015,58,0.01,12.18,106.8470000000001
9331,11,96.00000000000006,52,0.01,12.11,106.2080000000001
9332,14,124.1000000000002,74,0.01,12.17,106.7780000000001
9333,15,130.1000000000004,115,0.01,12.18,106.81900000000013
9334,15,134.80000000000013,68,0.01,12.16,106.63000000000011
9335,13,115.20000000000013,62,0.01,12.2,107.01400000000012
9336,11,95.70000000000007,55,0.01,12.24,107.39700000000012
9337,15,133.10000000000016,85,0.01,12.18,106.84100000000014
9338,9,76.50000000000004,45,0.01,12.16,106.65200000000013
9339,20,182.20000000000024,99,0.01,12.35,108.47600000000011
9340,3,19.199999999999996,12,0.01,12.29,107.90000000000013
9341,12,104.40000000000015,69,0.01,12.28,107.80000000000013
9342,16,142.40000000000023,93,0.01,12.29,107.87600000000012
9343,18,161.50000000000028,104,0.01,12.34,108.3370000000001
9344,10,85.60000000000014,55,0.01,12.36,108.5170000000001
9345,13,105.40000000000013,59,0.01,12.39,108.69900000000011
9346,15,133.1000000000002,85,0.01,12.39,108.70800000000013
9347,0,-10.3,4,0.01,12.23,107.15900000000012
9348,3,19.199999999999996,12,0.01,12.14,106.29900000000012
9349,13,114.20000000000016,72,0.01,12.16,106.48400000000014
9350,18,161.6000000000003,103,0.01,12.24,107.23000000000013
9351,13,115.60000000000007,58,0.01,12.2,106.85700000000016
9352,15,133.70000000000013,79,0.01,12.3,107.80400000000013
9353,14,123.80000000000018,77,0.01,12.27,107.52600000000012
9354,23,209.20000000000047,132,0.01,12.26,107.43200000000016
9355,10,85.60000000000007,55,0.01,12.29,107.71500000000013
9356,15,133.80000000000015,78,0.01,12.33,108.11000000000013
9357,20,182.10000000000025,100,0.01,12.35,108.31000000000013
9358,10,85.60000000000007,55,0.01,12.28,107.62200000000013
9359,11,95.70000000000005,55,0.01,12.31,107.91600000000012
9360,11,96.10000000000007,51,0.01,12.3,107.82000000000012
9361,8,66.8,41,0.01,12.3,107.82900000000012
9362,11,95.90000000000009,53,0.01,12.23,107.14400000000012
9363,30,281.5,116,0.01,12.29,107.7450000000001
9364,13,116.90000000000008,45,0.01,12.3,107.86400000000012
9365,9,75.20000000000003,58,0.01,12.29,107.75600000000013
9366,16,140.30000000000032,114,0.01,12.36,108.49400000000013
9367,9,77.90000000000002,31,0.01,12.35,108.41700000000013
9368,8,67.19999999999999,37,0.01,12.34,108.32300000000014
9369,7,58.39999999999999,24,0.01,12.33,108.22600000000013
9370,14,124.40000000000012,71,0.01,12.37,108.61200000000014
9371,12,105.80000000000013,55,0.01,12.45,109.38300000000012
9372,20,178.90000000000043,132,0.01,12.54,110.21100000000011
9373,15,124.90000000000012,66,0.01,12.62,110.8930000000001
9374,9,76.5,45,0.01,12.52,109.94400000000013
9375,12,107.40000000000006,39,0.01,12.55,110.24000000000012
9376,20,181.40000000000032,107,0.01,12.69,111.57200000000012
9377,11,95.90000000000006,53,0.01,12.63,111.01000000000013
9378,9,77.30000000000005,37,0.01,12.59,110.61500000000012
9379,10,86.4,47,0.01,12.6,110.72000000000013
9380,12,106.00000000000009,53,0.01,12.57,110.4360000000001
9381,11,93.30000000000015,79,0.01,12.52,109.91200000000009
9382,12,106.30000000000007,50,0.01,12.57,110.39600000000011
9383,14,124.80000000000013,67,0.01,12.59,110.57900000000011
9384,14,125.20000000000013,63,0.01,12.62,110.8730000000001
9385,5,38.19999999999999,24,0.01,12.52,109.93900000000012
9386,5,37.799999999999976,28,0.01,12.46,109.35100000000013
9387,13,116.00000000000009,54,0.01,12.44,109.17200000000011
9388,14,123.80000000000021,77,0.01,12.49,109.65500000000013
9389,12,106.7,46,0.01,12.51,109.86200000000014
9390,2,9.400000000000002,9,0.01,12.44,109.18200000000013
9391,16,142.40000000000032,93,0.01,12.39,108.72600000000013
9392,19,171.00000000000043,110,0.01,12.45,109.29300000000012
9393,13,114.90000000000015,65,0.01,12.5,109.7750000000001
9394,14,126.2000000000001,53,0.01,12.55,110.25700000000012
9395,19,169.70000000000036,123,0.01,12.63,111.02100000000013
9396,20,180.70000000000041,114,0.01,12.7,111.67400000000015
9397,5,37.59999999999998,30,0.01,12.65,111.18300000000016
9398,5,29.29999999999999,12,0.01,12.57,110.31600000000013
9399,12,105.70000000000009,56,0.01,12.57,110.31300000000012
9400,14,126.40000000000009,51,0.01,12.6,110.63400000000013
9401,10,86.90000000000006,42,0.01,12.59,110.53900000000013
9402,15,134.50000000000014,71,0.01,12.63,110.91800000000013
9403,19,174.6000000000002,74,0.01,12.64,111.03000000000011
9404,15,133.30000000000015,83,0.01,12.58,110.42800000000013
9405,13,113.30000000000015,81,0.01,12.6,110.60200000000012
9406,12,105.00000000000006,63,0.01,12.6,110.59200000000011
9407,13,114.90000000000016,65,0.01,12.62,110.78100000000009
9408,11,96.10000000000005,51,0.01,12.64,110.97500000000011
9409,13,115.2000000000001,62,0.01,12.69,111.46800000000013
9410,6,47.899999999999984,28,0.01,12.5,109.65900000000012
9411,12,106.20000000000012,51,0.01,12.55,110.14100000000013
9412,18,162.0000000000003,99,0.01,12.64,110.99300000000012
9413,8,66.49999999999997,44,0.01,12.58,110.41800000000012
9414,20,181.3000000000003,108,0.01,12.66,111.17500000000013
9415,7,56.79999999999997,40,0.01,12.65,111.06800000000013
9416,10,85.50000000000007,56,0.01,12.66,111.15900000000012
9417,14,124.40000000000018,71,0.01,12.64,110.97400000000012
9418,14,124.60000000000014,69,0.01,12.64,110.9730000000001
9419,11,96.20000000000007,50,0.01,12.59,110.50200000000012
9420,17,152.60000000000025,92,0.01,12.6,110.60100000000011
9421,7,56.79999999999998,40,0.01,12.52,109.85100000000013
9422,11,94.9000000000001,63,0.01,12.48,109.48500000000011
9423,9,75.80000000000007,52,0.01,12.46,109.2830000000001
9424,3,18.999999999999996,14,0.01,12.39,108.60800000000009
9425,15,132.90000000000026,87,0.01,12.43,108.97800000000011
9426,15,135.20000000000007,64,0.01,12.45,109.1790000000001
9427,31,290.2000000000004,130,0.01,12.68,111.40700000000014
9428,8,67.5,34,0.01,12.63,110.94800000000012
9429,14,124.30000000000018,72,0.01,12.62,110.85400000000013
9430,13,114.90000000000012,65,0.01,12.64,111.0490000000001
9431,15,134.4000000000002,72,0.01,12.68,111.4330000000001
9432,17,153.20000000000022,86,0.01,12.71,111.72400000000012
9433,19,171.90000000000035,101,0.01,12.75,112.14200000000011
9434,11,96.00000000000009,52,0.01,12.71,111.75400000000012
9435,9,77.00000000000003,40,0.01,12.67,111.37200000000011
9436,19,172.90000000000026,91,0.01,12.75,112.14400000000012
9437,9,76.19999999999996,48,0.01,12.69,111.57500000000013
9438,9,76.00000000000009,50,0.01,12.69,111.57000000000012
9439,11,95.70000000000007,55,0.01,12.6,110.70500000000013
9440,13,115.10000000000012,63,0.01,12.7,111.66400000000014
9441,15,134.20000000000022,74,0.01,12.73,111.96200000000013
9442,11,96.60000000000004,46,0.01,12.68,111.50400000000015
9443,15,133.30000000000013,83,0.01,12.65,111.22200000000012
9444,16,144.20000000000024,75,0.01,12.71,111.80800000000012
9445,18,161.90000000000026,100,0.01,12.76,112.37300000000012
9446,22,196.80000000000058,155,0.01,12.83,113.01000000000013
9447,13,115.70000000000013,57,0.01,12.96,114.27000000000015
9448,8,66.60000000000004,43,0.01,13.01,114.74400000000014
9449,13,114.20000000000014,72,0.01,13.01,114.74400000000016
9450,7,57.5,33,0.01,12.9,113.70300000000016
9451,5,37.49999999999997,31,0.01,12.82,112.92200000000014
9452,9,77.2,38,0.01,12.76,112.35700000000016
9453,21,189.3000000000005,129,0.01,12.83,113.01200000000013
9454,11,94.40000000000012,68,0.01,12.71,111.86400000000012
9455,9,77.70000000000002,33,0.01,12.7,111.78500000000014
9456,16,144.50000000000014,72,0.01,12.71,111.89200000000014
9457,7,57.29999999999998,35,0.01,12.58,110.6440000000001
9458,13,114.1000000000002,73,0.01,12.61,110.92900000000013
9459,7,57.8,30,0.01,12.57,110.55000000000011
9460,15,133.10000000000016,85,0.01,12.61,110.92000000000012
9461,21,189.30000000000038,129,0.01,12.74,112.14500000000012
9462,8,68.1,28,0.01,12.71,111.86700000000013
9463,11,95.30000000000015,59,0.01,12.52,110.00500000000012
9464,14,125.40000000000009,61,0.01,12.53,110.09000000000013
9465,9,76.60000000000002,44,0.01,12.53,110.1040000000001
9466,20,178.90000000000043,132,0.01,12.57,110.49000000000011
9467,11,96.4000000000001,48,0.01,12.59,110.67500000000011
9468,17,152.60000000000028,92,0.01,12.68,111.52900000000012
9469,18,162.9000000000002,90,0.01,12.79,112.57400000000011
9470,10,85.60000000000008,55,0.01,12.75,112.18600000000013
9471,12,106.50000000000006,48,0.01,12.75,112.19300000000013
9472,15,134.60000000000022,70,0.01,12.7,111.75000000000013
9473,11,96.80000000000007,44,0.01,12.66,111.46900000000012
9474,19,173.2000000000002,88,0.01,12.76,112.43600000000015
9475,9,76.79999999999998,42,0.01,12.73,112.13000000000012
9476,14,124.90000000000018,66,0.01,12.67,111.56500000000013
9477,11,95.50000000000011,57,0.01,12.67,111.5610000000001
9478,20,179.40000000000043,127,0.01,12.78,112.58200000000012
9479,13,113.20000000000019,82,0.01,12.81,112.85000000000012
9480,7,58.29999999999998,25,0.01,12.76,112.37300000000012
9481,12,104.50000000000006,68,0.01,12.77,112.48500000000013
9482,17,154.70000000000013,71,0.01,12.82,112.96900000000012
9483,19,171.5000000000003,105,0.01,12.87,113.43600000000013
9484,10,86.80000000000004,43,0.01,12.83,113.05200000000012
9485,8,68.29999999999998,26,0.01,12.86,113.35300000000012
9486,13,116.50000000000007,49,0.01,12.94,114.14000000000011
9487,12,105.30000000000007,60,0.01,12.93,114.0330000000001
9488,17,152.20000000000033,96,0.01,12.96,114.31700000000012
9489,7,57.89999999999998,29,0.01,12.91,113.82900000000012
9490,16,140.6000000000004,111,0.01,13.05,115.14100000000013
9491,8,67.4,35,0.01,12.97,114.39100000000013
9492,11,95.00000000000009,62,0.01,12.89,113.63100000000011
9493,10,86.2000000000001,49,0.01,12.86,113.34400000000012
9494,15,133.50000000000017,81,0.01,12.87,113.41700000000013
9495,0,-10.4,5,0.01,12.68,111.61600000000013
9496,22,198.80000000000047,135,0.01,12.7,111.79700000000014
9497,14,123.50000000000017,80,0.01,12.79,112.65600000000013
9498,19,173.9000000000002,81,0.01,12.93,114.10200000000013
9499,12,104.90000000000009,64,0.01,12.93,114.09400000000012
9500,7,56.099999999999966,47,0.01,12.86,113.39100000000012
9501,14,124.70000000000016,68,0.01,12.9,113.76900000000015
9502,10,86.30000000000004,48,0.01,12.85,113.28700000000012
9503,13,114.90000000000015,65,0.01,12.79,112.69000000000013
9504,4,28.79999999999999,17,0.01,12.68,111.64500000000012
9505,11,95.90000000000008,53,0.01,12.66,111.47100000000009
9506,11,95.7000000000001,55,0.01,12.65,111.37800000000011
9507,12,106.50000000000003,48,0.01,12.64,111.29400000000012
9508,13,114.30000000000014,71,0.01,12.66,111.47600000000013
9509,12,105.60000000000007,57,0.01,12.65,111.38000000000012
9510,16,142.30000000000035,94,0.01,12.75,112.32400000000013
9511,3,19.4,10,0.01,12.66,111.45600000000013
9512,15,134.40000000000015,72,0.01,12.63,111.18000000000015
9513,13,104.8000000000001,65,0.01,12.68,111.56300000000012
9514,10,86.00000000000007,51,0.01,12.58,110.61000000000011
9515,14,123.50000000000017,80,0.01,12.65,111.27700000000011
9516,19,174.00000000000014,80,0.01,12.74,112.16200000000012
9517,12,106.30000000000004,50,0.01,12.72,111.98100000000014
9518,8,67.19999999999997,37,0.01,12.66,111.40700000000014
9519,3,19.099999999999994,13,0.01,12.58,110.63600000000014
9520,15,135.00000000000017,66,0.01,12.56,110.46000000000012
9521,6,48.29999999999998,24,0.01,12.55,110.37500000000013
9522,11,95.60000000000007,56,0.01,12.55,110.38200000000013
9523,15,132.40000000000023,92,0.01,12.61,110.94800000000012
9524,19,168.30000000000038,137,0.01,12.77,112.44100000000013
9525,14,121.80000000000032,97,0.01,12.76,112.33000000000014
9526,7,56.69999999999999,41,0.01,12.68,111.54500000000016
9527,13,115.50000000000007,59,0.01,12.5,109.79800000000016
9528,12,105.60000000000011,57,0.01,12.54,110.17900000000016
9529,10,86.50000000000003,46,0.01,12.5,109.80100000000014
9530,6,48.29999999999998,24,0.01,12.43,109.13500000000013
9531,16,141.90000000000026,98,0.01,12.44,109.21000000000012
9532,19,172.00000000000026,100,0.01,12.46,109.39800000000012
9533,17,152.10000000000022,97,0.01,12.44,109.2000000000001
9534,6,47.79999999999998,29,0.01,12.39,108.71800000000012
9535,16,141.30000000000024,104,0.01,12.46,109.36100000000015
9536,8,68.0,29,0.01,12.35,108.31200000000014
9537,12,104.80000000000015,65,0.01,12.38,108.59800000000013
9538,8,67.0,39,0.01,12.37,108.50800000000014
9539,11,96.90000000000006,43,0.01,12.37,108.52000000000012
9540,13,115.10000000000015,63,0.01,12.37,108.52000000000011
9541,13,112.80000000000021,86,0.01,12.35,108.30600000000013
9542,11,95.30000000000004,59,0.01,12.35,108.29300000000012
9543,10,86.10000000000004,50,0.01,12.3,107.82100000000013
9544,16,142.20000000000024,95,0.01,12.3,107.80100000000013
9545,11,96.00000000000006,52,0.01,12.23,107.14200000000011
9546,15,132.10000000000025,95,0.01,12.16,106.49500000000013
9547,14,123.80000000000015,77,0.01,12.17,106.5760000000001
9548,13,115.10000000000016,63,0.01,12.22,107.0610000000001
9549,14,124.10000000000016,74,0.01,12.23,107.16000000000011
9550,14,123.40000000000015,81,0.01,12.3,107.81900000000013
9551,17,143.60000000000025,81,0.01,12.42,108.88000000000012
9552,12,105.80000000000008,55,0.01,12.45,109.16600000000011
9553,13,114.40000000000015,70,0.01,12.37,108.4170000000001
9554,7,57.79999999999998,30,0.01,12.33,108.0510000000001
9555,8,67.50000000000004,34,0.01,12.32,107.94900000000011
9556,16,144.80000000000013,69,0.01,12.32,107.9520000000001
9557,13,114.80000000000013,66,0.01,12.38,108.5270000000001
9558,6,47.19999999999997,35,0.01,12.31,107.8580000000001
9559,19,170.10000000000048,119,0.01,12.43,108.98100000000011
9560,15,132.1000000000003,95,0.01,12.43,108.97100000000013
9561,8,66.50000000000003,44,0.01,12.3,107.74300000000014
9562,11,95.20000000000009,60,0.01,12.33,108.01400000000014
9563,19,173.30000000000015,87,0.01,12.41,108.79400000000012
9564,8,66.69999999999999,42,0.01,12.35,108.20700000000015
9565,24,221.60000000000028,109,0.01,12.5,109.65700000000014
9566,15,134.40000000000015,72,0.01,12.45,109.21200000000012
9567,13,114.50000000000014,69,0.01,12.47,109.39300000000014
9568,13,113.40000000000018,80,0.01,12.43,109.00100000000012
9569,16,144.50000000000017,72,0.01,12.41,108.81700000000012
9570,5,38.09999999999999,25,0.01,12.36,108.34200000000011
9571,9,77.10000000000001,39,0.01,12.33,108.04800000000014
9572,18,164.20000000000016,77,0.01,12.36,108.34400000000014
9573,14,124.30000000000015,72,0.01,12.39,108.61900000000014
9574,16,142.20000000000024,95,0.01,12.36,108.30900000000014
9575,17,153.40000000000023,84,0.01,12.44,109.07500000000013
9576,19,170.50000000000037,115,0.01,12.49,109.53100000000012
9577,9,78.20000000000002,28,0.01,12.47,109.35800000000013
9578,13,115.40000000000009,60,0.01,12.4,108.71800000000012
9579,8,68.1,28,0.01,12.35,108.26700000000011
9580,17,155.10000000000016,67,0.01,12.45,109.23500000000013
9581,11,97.1,41,0.01,12.44,109.16100000000013
9582,17,143.00000000000026,87,0.01,12.44,109.04400000000014
